,time,signal
258,1023.8915662650602,0.25
259,1023.8915662650602,0.27
260,1043.9678714859438,0.23
261,1043.9678714859438,0.26
262,1043.9678714859438,0.24
263,1043.9678714859438,0.23
264,1043.9678714859438,0.26
265,1064.0441767068273,0.22
266,1064.0441767068273,0.24
267,1064.0441767068273,0.23
268,1064.0441767068273,0.24
269,1064.0441767068273,0.25
270,1084.120481927711,0.21
271,1084.120481927711,0.22
272,1084.120481927711,0.24
273,1084.120481927711,0.23
274,1084.120481927711,0.26
275,1104.1967871485942,0.26
276,1104.1967871485942,0.27
277,1104.1967871485942,0.25
278,1104.1967871485942,0.26
279,1104.1967871485942,0.21
280,1124.2730923694778,0.27
281,1124.2730923694778,0.26
282,1124.2730923694778,0.23
283,1124.2730923694778,0.27
284,1124.2730923694778,0.26
285,1144.3493975903614,0.24
286,1144.3493975903614,0.24
287,1144.3493975903614,0.23
288,1144.3493975903614,0.24
289,1144.3493975903614,0.22
290,1164.425702811245,0.23
291,1164.425702811245,0.24
292,1164.425702811245,0.26
293,1164.425702811245,0.25
294,1164.425702811245,0.27
295,1184.5020080321285,0.27
296,1184.5020080321285,0.27
297,1184.5020080321285,0.27
298,1184.5020080321285,0.23
299,1184.5020080321285,0.27
300,1204.578313253012,0.21
301,1204.578313253012,0.24
302,1204.578313253012,0.22
303,1204.578313253012,0.23
304,1204.578313253012,0.23
305,1224.6546184738954,0.27
306,1224.6546184738954,0.25
307,1224.6546184738954,0.24
308,1224.6546184738954,0.25
309,1224.6546184738954,0.26
310,1244.730923694779,0.27
311,1244.730923694779,0.26
312,1244.730923694779,0.23
313,1244.730923694779,0.24
314,1244.730923694779,0.23
315,1264.8072289156626,0.26
316,1264.8072289156626,0.24
317,1264.8072289156626,0.26
318,1264.8072289156626,0.24
319,1264.8072289156626,0.27
320,1284.8835341365461,0.23
321,1284.8835341365461,0.27
322,1284.8835341365461,0.26
323,1284.8835341365461,0.26
324,1284.8835341365461,0.24
325,1304.9598393574297,0.26
326,1304.9598393574297,0.27
327,1304.9598393574297,0.23
328,1304.9598393574297,0.23
329,1304.9598393574297,0.21
330,1325.0361445783133,0.23
331,1325.0361445783133,0.26
332,1325.0361445783133,0.22
333,1325.0361445783133,0.22
334,1325.0361445783133,0.24
335,1345.1124497991968,0.24
336,1345.1124497991968,0.26
337,1345.1124497991968,0.25
338,1345.1124497991968,0.22
339,1345.1124497991968,0.25
340,1365.1887550200802,0.26
341,1365.1887550200802,0.23
342,1365.1887550200802,0.21
343,1365.1887550200802,0.25
344,1365.1887550200802,0.25
345,1385.2650602409637,0.22
346,1385.2650602409637,0.24
347,1385.2650602409637,0.23
348,1385.2650602409637,0.26
349,1385.2650602409637,0.26
350,1405.3413654618473,0.25
351,1405.3413654618473,0.27
352,1405.3413654618473,0.25
353,1405.3413654618473,0.25
354,1405.3413654618473,0.25
355,1425.4176706827309,0.26
356,1425.4176706827309,0.23
357,1425.4176706827309,0.26
358,1425.4176706827309,0.26
359,1425.4176706827309,0.26
360,1445.4939759036145,0.25
361,1445.4939759036145,0.23
362,1445.4939759036145,0.25
363,1445.4939759036145,0.27
364,1445.4939759036145,0.26
365,1465.570281124498,0.23
366,1465.570281124498,0.25
367,1465.570281124498,0.23
368,1465.570281124498,0.22
369,1465.570281124498,0.22
370,1485.6465863453814,0.25
371,1485.6465863453814,0.27
372,1485.6465863453814,0.24
373,1485.6465863453814,0.26
374,1485.6465863453814,0.25
375,1505.722891566265,0.24
376,1505.722891566265,0.27
377,1505.722891566265,0.27
378,1505.722891566265,0.24
379,1505.722891566265,0.27
380,1525.7991967871485,0.23
381,1525.7991967871485,0.22
382,1525.7991967871485,0.26
383,1525.7991967871485,0.27
384,1525.7991967871485,0.24
385,1545.875502008032,0.27
386,1545.875502008032,0.26
387,1545.875502008032,0.21
388,1545.875502008032,0.27
389,1545.875502008032,0.23
390,1565.9518072289156,0.27
391,1565.9518072289156,0.25
392,1565.9518072289156,0.26
393,1565.9518072289156,0.24
394,1565.9518072289156,0.27
395,1586.0281124497992,0.27
396,1586.0281124497992,0.27
397,1586.0281124497992,0.22
398,1586.0281124497992,0.26
399,1586.0281124497992,0.25
400,1606.1044176706828,0.26
401,1606.1044176706828,0.24
402,1606.1044176706828,0.26
403,1606.1044176706828,0.25
404,1606.1044176706828,0.23
405,1626.1807228915661,0.26
406,1626.1807228915661,0.25
407,1626.1807228915661,0.24
408,1626.1807228915661,0.27
409,1626.1807228915661,0.25
410,1646.2570281124497,0.27
411,1646.2570281124497,0.22
412,1646.2570281124497,0.23
413,1646.2570281124497,0.23
414,1646.2570281124497,0.24
415,1666.3333333333333,0.25
416,1666.3333333333333,0.24
417,1666.3333333333333,0.23
418,1666.3333333333333,0.23
419,1666.3333333333333,0.22
420,1686.4096385542168,0.25
421,1686.4096385542168,0.24
422,1686.4096385542168,0.24
423,1686.4096385542168,0.24
424,1686.4096385542168,0.24
425,1706.4859437751004,0.24
426,1706.4859437751004,0.22
427,1706.4859437751004,0.27
428,1706.4859437751004,0.25
429,1706.4859437751004,0.23
430,1726.562248995984,0.25
431,1726.562248995984,0.26
432,1726.562248995984,0.26
433,1726.562248995984,0.27
434,1726.562248995984,0.27
435,1746.6385542168673,0.23
436,1746.6385542168673,0.26
437,1746.6385542168673,0.25
438,1746.6385542168673,0.26
439,1746.6385542168673,0.27
440,1766.7148594377509,0.23
441,1766.7148594377509,0.25
442,1766.7148594377509,0.26
443,1766.7148594377509,0.24
444,1766.7148594377509,0.25
445,1786.7911646586344,0.27
446,1786.7911646586344,0.24
447,1786.7911646586344,0.24
448,1786.7911646586344,0.26
449,1786.7911646586344,0.24
450,1806.867469879518,0.25
451,1806.867469879518,0.26
452,1806.867469879518,0.22
453,1806.867469879518,0.24
454,1806.867469879518,0.26
455,1826.9437751004016,0.24
456,1826.9437751004016,0.25
457,1826.9437751004016,0.22
458,1826.9437751004016,0.27
459,1826.9437751004016,0.27
460,1847.0200803212851,0.23
461,1847.0200803212851,0.25
462,1847.0200803212851,0.25
463,1847.0200803212851,0.2
464,1847.0200803212851,0.24
465,1867.0963855421685,0.25
466,1867.0963855421685,0.26
467,1867.0963855421685,0.25
468,1867.0963855421685,0.21
469,1867.0963855421685,0.23
470,1887.172690763052,0.22
471,1887.172690763052,0.26
472,1887.172690763052,0.27
473,1887.172690763052,0.26
474,1887.172690763052,0.25
475,1907.2489959839356,0.25
476,1907.2489959839356,0.23
477,1907.2489959839356,0.27
478,1907.2489959839356,0.26
479,1907.2489959839356,0.24
480,1927.3253012048192,0.26
481,1927.3253012048192,0.22
482,1927.3253012048192,0.25
483,1927.3253012048192,0.22
484,1927.3253012048192,0.26
485,1947.4016064257028,0.25
486,1947.4016064257028,0.24
487,1947.4016064257028,0.26
488,1947.4016064257028,0.24
489,1947.4016064257028,0.27
490,1967.4779116465863,0.27
491,1967.4779116465863,0.27
492,1967.4779116465863,0.26
493,1967.4779116465863,0.23
494,1967.4779116465863,0.22
495,1987.55421686747,0.22
496,1987.55421686747,0.25
497,1987.55421686747,0.27
498,1987.55421686747,0.23
499,1987.55421686747,0.26
500,2007.6305220883532,0.24
501,2007.6305220883532,0.27
502,2007.6305220883532,0.25
503,2007.6305220883532,0.24
504,2007.6305220883532,0.25
505,2027.7068273092368,0.26
506,2027.7068273092368,0.23
507,2027.7068273092368,0.27
508,2027.7068273092368,0.24
509,2027.7068273092368,0.27
510,2047.7831325301204,0.23
511,2047.7831325301204,0.24
512,2047.7831325301204,0.27
513,2047.7831325301204,0.25
514,2047.7831325301204,0.23
515,2067.859437751004,0.24
516,2067.859437751004,0.25
517,2067.859437751004,0.25
518,2067.859437751004,0.25
519,2067.859437751004,0.27
520,2087.9357429718875,0.27
521,2087.9357429718875,0.27
522,2087.9357429718875,0.21
523,2087.9357429718875,0.26
524,2087.9357429718875,0.27
525,2108.012048192771,0.27
526,2108.012048192771,0.25
527,2108.012048192771,0.24
528,2108.012048192771,0.24
529,2108.012048192771,0.23
530,2128.0883534136547,0.23
531,2128.0883534136547,0.23
532,2128.0883534136547,0.25
533,2128.0883534136547,0.26
534,2128.0883534136547,0.26
535,2148.1646586345382,0.22
536,2148.1646586345382,0.26
537,2148.1646586345382,0.26
538,2148.1646586345382,0.25
539,2148.1646586345382,0.26
540,2168.240963855422,0.25
541,2168.240963855422,0.27
542,2168.240963855422,0.24
543,2168.240963855422,0.22
544,2168.240963855422,0.26
545,2188.317269076305,0.23
546,2188.317269076305,0.26
547,2188.317269076305,0.2
548,2188.317269076305,0.25
549,2188.317269076305,0.21
550,2208.3935742971885,0.25
551,2208.3935742971885,0.25
552,2208.3935742971885,0.22
553,2208.3935742971885,0.25
554,2208.3935742971885,0.25
555,2228.469879518072,0.27
556,2228.469879518072,0.23
557,2228.469879518072,0.26
558,2228.469879518072,0.26
559,2228.469879518072,0.24
560,2248.5461847389556,0.22
561,2248.5461847389556,0.22
562,2248.5461847389556,0.25
563,2248.5461847389556,0.27
564,2248.5461847389556,0.27
565,2268.622489959839,0.22
566,2268.622489959839,0.26
567,2268.622489959839,0.27
568,2268.622489959839,0.27
569,2268.622489959839,0.25
570,2288.6987951807228,0.24
571,2288.6987951807228,0.22
572,2288.6987951807228,0.27
573,2288.6987951807228,0.25
574,2288.6987951807228,0.24
575,2308.7751004016063,0.24
576,2308.7751004016063,0.27
577,2308.7751004016063,0.21
578,2308.7751004016063,0.27
579,2308.7751004016063,0.25
580,2328.85140562249,0.23
581,2328.85140562249,0.24
582,2328.85140562249,0.25
583,2328.85140562249,0.27
584,2328.85140562249,0.26
585,2348.9277108433735,0.24
586,2348.9277108433735,0.26
587,2348.9277108433735,0.26
588,2348.9277108433735,0.25
589,2348.9277108433735,0.25
590,2369.004016064257,0.23
591,2369.004016064257,0.27
592,2369.004016064257,0.25
593,2369.004016064257,0.25
594,2369.004016064257,0.25
595,2389.0803212851406,0.27
596,2389.0803212851406,0.25
597,2389.0803212851406,0.23
598,2389.0803212851406,0.24
599,2389.0803212851406,0.23
600,2409.156626506024,0.27
601,2409.156626506024,0.25
602,2409.156626506024,0.27
603,2409.156626506024,0.23
604,2409.156626506024,0.23
605,2429.2329317269077,0.27
606,2429.2329317269077,0.22
607,2429.2329317269077,0.25
608,2429.2329317269077,0.26
609,2429.2329317269077,0.25
610,2449.309236947791,0.24
611,2449.309236947791,0.23
612,2449.309236947791,0.22
613,2449.309236947791,0.22
614,2449.309236947791,0.24
615,2469.3855421686744,0.25
616,2469.3855421686744,0.24
617,2469.3855421686744,0.25
618,2469.3855421686744,0.26
619,2469.3855421686744,0.26
620,2489.461847389558,0.25
621,2489.461847389558,0.26
622,2489.461847389558,0.26
623,2489.461847389558,0.26
624,2489.461847389558,0.23
625,2509.5381526104416,0.27
626,2509.5381526104416,0.27
627,2509.5381526104416,0.27
628,2509.5381526104416,0.26
629,2509.5381526104416,0.26
630,2529.614457831325,0.26
631,2529.614457831325,0.27
632,2529.614457831325,0.24
633,2529.614457831325,0.25
634,2529.614457831325,0.26
635,2549.6907630522087,0.26
636,2549.6907630522087,0.24
637,2549.6907630522087,0.24
638,2549.6907630522087,0.23
639,2549.6907630522087,0.23
640,2569.7670682730923,0.26
641,2569.7670682730923,0.26
642,2569.7670682730923,0.25
643,2569.7670682730923,0.26
644,2569.7670682730923,0.21
645,2589.843373493976,0.25
646,2589.843373493976,0.26
647,2589.843373493976,0.27
648,2589.843373493976,0.26
649,2589.843373493976,0.23
650,2609.9196787148594,0.27
651,2609.9196787148594,0.23
652,2609.9196787148594,0.22
653,2609.9196787148594,0.25
654,2609.9196787148594,0.24
655,2629.995983935743,0.26
656,2629.995983935743,0.26
657,2629.995983935743,0.27
658,2629.995983935743,0.25
659,2629.995983935743,0.23
660,2650.0722891566265,0.27
661,2650.0722891566265,0.26
662,2650.0722891566265,0.27
663,2650.0722891566265,0.25
664,2650.0722891566265,0.27
665,2670.14859437751,0.26
666,2670.14859437751,0.23
667,2670.14859437751,0.21
668,2670.14859437751,0.26
669,2670.14859437751,0.26
670,2690.2248995983937,0.25
671,2690.2248995983937,0.26
672,2690.2248995983937,0.24
673,2690.2248995983937,0.26
674,2690.2248995983937,0.25
675,2710.301204819277,0.26
676,2710.301204819277,0.25
677,2710.301204819277,0.25
678,2710.301204819277,0.26
679,2710.301204819277,0.27
680,2730.3775100401604,0.23
681,2730.3775100401604,0.25
682,2730.3775100401604,0.25
683,2730.3775100401604,0.24
684,2730.3775100401604,0.23
685,2750.453815261044,0.25
686,2750.453815261044,0.24
687,2750.453815261044,0.27
688,2750.453815261044,0.22
689,2750.453815261044,0.25
690,2770.5301204819275,0.24
691,2770.5301204819275,0.27
692,2770.5301204819275,0.26
693,2770.5301204819275,0.23
694,2770.5301204819275,0.23
695,2790.606425702811,0.27
696,2790.606425702811,0.22
697,2790.606425702811,0.26
698,2790.606425702811,0.23
699,2790.606425702811,0.23
700,2810.6827309236946,0.21
701,2810.6827309236946,0.27
702,2810.6827309236946,0.26
703,2810.6827309236946,0.27
704,2810.6827309236946,0.25
705,2830.759036144578,0.22
706,2830.759036144578,0.27
707,2830.759036144578,0.26
708,2830.759036144578,0.27
709,2830.759036144578,0.26
710,2850.8353413654618,0.25
711,2850.8353413654618,0.24
712,2850.8353413654618,0.26
713,2850.8353413654618,0.22
714,2850.8353413654618,0.22
715,2870.9116465863453,0.23
716,2870.9116465863453,0.24
717,2870.9116465863453,0.26
718,2870.9116465863453,0.21
719,2870.9116465863453,0.27
720,2890.987951807229,0.22
721,2890.987951807229,0.22
722,2890.987951807229,0.23
723,2890.987951807229,0.27
724,2890.987951807229,0.26
725,2911.0642570281125,0.24
726,2911.0642570281125,0.23
727,2911.0642570281125,0.23
728,2911.0642570281125,0.26
729,2911.0642570281125,0.26
730,2931.140562248996,0.22
731,2931.140562248996,0.26
732,2931.140562248996,0.24
733,2931.140562248996,0.23
734,2931.140562248996,0.23
735,2951.2168674698796,0.26
736,2951.2168674698796,0.25
737,2951.2168674698796,0.27
738,2951.2168674698796,0.23
739,2951.2168674698796,0.25
740,2971.2931726907627,0.26
741,2971.2931726907627,0.27
742,2971.2931726907627,0.24
743,2971.2931726907627,0.25
744,2971.2931726907627,0.26
745,2991.3694779116463,0.22
746,2991.3694779116463,0.23
747,2991.3694779116463,0.24
748,2991.3694779116463,0.23
749,2991.3694779116463,0.27
750,3011.44578313253,0.27
751,3011.44578313253,0.27
752,3011.44578313253,0.25
753,3011.44578313253,0.25
754,3011.44578313253,0.24
755,3031.5220883534134,0.25
756,3031.5220883534134,0.25
757,3031.5220883534134,0.25
758,3031.5220883534134,0.25
759,3031.5220883534134,0.25
760,3051.598393574297,0.22
761,3051.598393574297,0.24
762,3051.598393574297,0.23
763,3051.598393574297,0.21
764,3051.598393574297,0.22
765,3071.6746987951806,0.24
766,3071.6746987951806,0.25
767,3071.6746987951806,0.26
768,3071.6746987951806,0.27
769,3071.6746987951806,0.24
770,3091.751004016064,0.24
771,3091.751004016064,0.26
772,3091.751004016064,0.23
773,3091.751004016064,0.26
774,3091.751004016064,0.26
775,3111.8273092369477,0.23
776,3111.8273092369477,0.26
777,3111.8273092369477,0.26
778,3111.8273092369477,0.26
779,3111.8273092369477,0.25
780,3131.9036144578313,0.26
781,3131.9036144578313,0.26
782,3131.9036144578313,0.21
783,3131.9036144578313,0.25
784,3131.9036144578313,0.26
785,3151.979919678715,0.27
786,3151.979919678715,0.26
787,3151.979919678715,0.26
788,3151.979919678715,0.26
789,3151.979919678715,0.25
790,3172.0562248995984,0.23
791,3172.0562248995984,0.26
792,3172.0562248995984,0.23
793,3172.0562248995984,0.22
794,3172.0562248995984,0.25
795,3192.132530120482,0.24
796,3192.132530120482,0.26
797,3192.132530120482,0.24
798,3192.132530120482,0.23
799,3192.132530120482,0.24
800,3212.2088353413656,0.25
801,3212.2088353413656,0.22
802,3212.2088353413656,0.26
803,3212.2088353413656,0.26
804,3212.2088353413656,0.24
805,3232.2851405622487,0.25
806,3232.2851405622487,0.24
807,3232.2851405622487,0.27
808,3232.2851405622487,0.26
809,3232.2851405622487,0.25
810,3252.3614457831322,0.25
811,3252.3614457831322,0.24
812,3252.3614457831322,0.22
813,3252.3614457831322,0.27
814,3252.3614457831322,0.27
815,3272.437751004016,0.22
816,3272.437751004016,0.26
817,3272.437751004016,0.26
818,3272.437751004016,0.25
819,3272.437751004016,0.24
820,3292.5140562248994,0.24
821,3292.5140562248994,0.26
822,3292.5140562248994,0.26
823,3292.5140562248994,0.27
824,3292.5140562248994,0.25
825,3312.590361445783,0.27
826,3312.590361445783,0.25
827,3312.590361445783,0.22
828,3312.590361445783,0.23
829,3312.590361445783,0.22
830,3332.6666666666665,0.26
831,3332.6666666666665,0.23
832,3332.6666666666665,0.25
833,3332.6666666666665,0.26
834,3332.6666666666665,0.26
835,3352.74297188755,0.26
836,3352.74297188755,0.25
837,3352.74297188755,0.26
838,3352.74297188755,0.23
839,3352.74297188755,0.25
840,3372.8192771084337,0.24
841,3372.8192771084337,0.24
842,3372.8192771084337,0.26
843,3372.8192771084337,0.21
844,3372.8192771084337,0.24
845,3392.895582329317,0.26
846,3392.895582329317,0.26
847,3392.895582329317,0.21
848,3392.895582329317,0.21
849,3392.895582329317,0.26
850,3412.971887550201,0.26
851,3412.971887550201,0.25
852,3412.971887550201,0.26
853,3412.971887550201,0.26
854,3412.971887550201,0.26
855,3433.0481927710844,0.24
856,3433.0481927710844,0.26
857,3433.0481927710844,0.26
858,3433.0481927710844,0.22
859,3433.0481927710844,0.26
860,3453.124497991968,0.27
861,3453.124497991968,0.23
862,3453.124497991968,0.26
863,3453.124497991968,0.25
864,3453.124497991968,0.24
865,3473.200803212851,0.25
866,3473.200803212851,0.22
867,3473.200803212851,0.23
868,3473.200803212851,0.22
869,3473.200803212851,0.22
870,3493.2771084337346,0.25
871,3493.2771084337346,0.26
872,3493.2771084337346,0.22
873,3493.2771084337346,0.27
874,3493.2771084337346,0.25
875,3513.353413654618,0.23
876,3513.353413654618,0.23
877,3513.353413654618,0.27
878,3513.353413654618,0.24
879,3513.353413654618,0.27
880,3533.4297188755017,0.27
881,3533.4297188755017,0.26
882,3533.4297188755017,0.26
883,3533.4297188755017,0.23
884,3533.4297188755017,0.26
885,3553.5060240963853,0.27
886,3553.5060240963853,0.27
887,3553.5060240963853,0.26
888,3553.5060240963853,0.24
889,3553.5060240963853,0.27
890,3573.582329317269,0.26
891,3573.582329317269,0.27
892,3573.582329317269,0.26
893,3573.582329317269,0.22
894,3573.582329317269,0.25
895,3593.6586345381525,0.22
896,3593.6586345381525,0.26
897,3593.6586345381525,0.27
898,3593.6586345381525,0.27
899,3593.6586345381525,0.25
900,3613.734939759036,0.23
901,3613.734939759036,0.22
902,3613.734939759036,0.23
903,3613.734939759036,0.26
904,3613.734939759036,0.24
905,3633.8112449799196,0.26
906,3633.8112449799196,0.27
907,3633.8112449799196,0.26
908,3633.8112449799196,0.27
909,3633.8112449799196,0.25
910,3653.887550200803,0.26
911,3653.887550200803,0.25
912,3653.887550200803,0.26
913,3653.887550200803,0.21
914,3653.887550200803,0.25
915,3673.9638554216867,0.27
916,3673.9638554216867,0.26
917,3673.9638554216867,0.27
918,3673.9638554216867,0.22
919,3673.9638554216867,0.22
920,3694.0401606425703,0.24
921,3694.0401606425703,0.27
922,3694.0401606425703,0.26
923,3694.0401606425703,0.24
924,3694.0401606425703,0.24
925,3714.116465863454,0.23
926,3714.116465863454,0.26
927,3714.116465863454,0.22
928,3714.116465863454,0.25
929,3714.116465863454,0.23
930,3734.192771084337,0.24
931,3734.192771084337,0.27
932,3734.192771084337,0.22
933,3734.192771084337,0.23
934,3734.192771084337,0.26
935,3754.2690763052206,0.26
936,3754.2690763052206,0.24
937,3754.2690763052206,0.24
938,3754.2690763052206,0.27
939,3754.2690763052206,0.21
940,3774.345381526104,0.24
941,3774.345381526104,0.26
942,3774.345381526104,0.24
943,3774.345381526104,0.27
944,3774.345381526104,0.23
945,3794.4216867469877,0.26
946,3794.4216867469877,0.26
947,3794.4216867469877,0.27
948,3794.4216867469877,0.25
949,3794.4216867469877,0.24
950,3814.4979919678713,0.27
951,3814.4979919678713,0.25
952,3814.4979919678713,0.24
953,3814.4979919678713,0.25
954,3814.4979919678713,0.27
955,3834.574297188755,0.26
956,3834.574297188755,0.26
957,3834.574297188755,0.27
958,3834.574297188755,0.26
959,3834.574297188755,0.27
960,3854.6506024096384,0.27
961,3854.6506024096384,0.26
962,3854.6506024096384,0.24
963,3854.6506024096384,0.25
964,3854.6506024096384,0.24
965,3874.726907630522,0.22
966,3874.726907630522,0.26
967,3874.726907630522,0.25
968,3874.726907630522,0.24
